3.962791442871093750e+01
1.570741558074951172e+01
1.241283321380615234e+01
1.043243503570556641e+01
7.924088001251220703e+00
6.311057090759277344e+00
5.533917903900146484e+00
5.028309822082519531e+00
4.651858806610107422e+00
4.365160465240478516e+00
4.151938438415527344e+00
3.962230443954467773e+00
3.810861825942993164e+00
3.651569843292236328e+00
3.523603439331054688e+00
3.379070758819580078e+00
3.256359338760375977e+00
3.129605531692504883e+00
2.920061111450195312e+00
2.750663518905639648e+00
2.572612524032592773e+00
2.432633638381958008e+00
2.301976442337036133e+00
2.194287538528442383e+00
2.107620239257812500e+00
2.010462760925292969e+00
1.936583876609802246e+00
1.881635189056396484e+00
1.818272113800048828e+00
1.792609930038452148e+00
1.776539564132690430e+00
1.708364844322204590e+00
1.676534295082092285e+00
1.626927495002746582e+00
1.576536655426025391e+00
1.546397805213928223e+00
1.532673001289367676e+00
1.516093254089355469e+00
1.480270981788635254e+00
1.443647503852844238e+00
1.432162284851074219e+00
1.461690545082092285e+00
1.437597632408142090e+00
1.385878086090087891e+00
1.367796778678894043e+00
1.324399709701538086e+00
1.293289661407470703e+00
1.277098894119262695e+00
1.277566552162170410e+00
1.271394610404968262e+00
1.309643626213073730e+00
1.235894203186035156e+00
1.212473511695861816e+00
1.168740630149841309e+00
1.165694355964660645e+00
1.153113245964050293e+00
1.150742530822753906e+00
1.156580328941345215e+00
1.177203536033630371e+00
1.153054952621459961e+00
1.101202011108398438e+00
1.114185929298400879e+00
1.104537129402160645e+00
1.123306632041931152e+00
1.126352787017822266e+00
1.115964651107788086e+00
1.092552781105041504e+00
1.060591697692871094e+00
1.035029053688049316e+00
1.029241681098937988e+00
1.012482762336730957e+00
9.983155131340026855e-01
9.902691841125488281e-01
9.983175396919250488e-01
1.059398531913757324e+00
1.031032800674438477e+00
1.050442934036254883e+00
1.030425667762756348e+00
1.016447782516479492e+00
1.011917114257812500e+00
1.016826391220092773e+00
1.014488697052001953e+00
9.844927191734313965e-01
9.394716620445251465e-01
9.264387488365173340e-01
9.151152372360229492e-01
9.260445237159729004e-01
9.212213158607482910e-01
9.461213946342468262e-01
9.591948986053466797e-01
9.735508561134338379e-01
9.253928065299987793e-01
9.198162555694580078e-01
9.110574722290039062e-01
9.065433144569396973e-01
9.028949141502380371e-01
8.969458341598510742e-01
9.018133878707885742e-01
9.263492226600646973e-01
9.548484683036804199e-01
